BFS_NR,GEBIET_NAME,THEMA_NAME,SET_NAME,SUBSET_NAME,INDIKATOR_ID,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE,EINHEIT_KURZ,EINHEIT_LANG,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,970,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,1030,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,1094,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,1160,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,1230,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,1303,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,1383,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,1467,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,1559,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,1647,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,1719,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,1770,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2023,1801,Fr./m2,Franken pro Quadratmeter,
195,Maur,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2024,1813,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,140,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,140,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,142,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,146,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,152,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,161,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,171,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,186,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,203,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,223,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,245,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,270,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,304,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,352,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,407,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,481,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,558,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,612,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,660,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,681,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,683,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,683,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,646,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,636,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,622,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,598,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,595,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,574,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,573,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,580,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,573,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,584,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,601,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,616,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,637,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,662,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,693,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,727,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,764,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,801,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,841,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,882,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,924,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,969,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,1019,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,1070,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,1119,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,1160,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,1188,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2023,1205,Fr./m2,Franken pro Quadratmeter,
196,Mönchaltorf,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2024,1212,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,137,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,137,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,139,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,143,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,149,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,157,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,167,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,181,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,198,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,218,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,239,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,264,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,297,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,344,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,398,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,470,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,546,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,599,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,642,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,669,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,670,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,661,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,646,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,647,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,593,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,581,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,588,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,582,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,571,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,589,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,593,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,592,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,600,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,610,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,633,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,660,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,693,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,731,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,771,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2013,814,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2014,857,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2015,904,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2016,951,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2017,1002,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2018,1057,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2019,1115,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2020,1171,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2021,1217,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2022,1249,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2023,1269,Fr./m2,Franken pro Quadratmeter,
197,Schwerzenbach,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2024,1277,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1974,154,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1975,154,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1976,156,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1977,160,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1978,167,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1979,176,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1980,188,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1981,203,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1982,222,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1983,244,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1984,267,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1985,295,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1986,331,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1987,383,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1988,442,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1989,520,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1990,604,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1991,661,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1992,710,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1993,741,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1994,749,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1995,727,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1996,704,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1997,703,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1998,698,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",1999,685,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2000,676,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2001,674,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2002,673,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2003,676,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2004,684,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2005,710,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2006,722,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2007,743,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2008,773,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2009,810,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2010,857,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2011,912,Fr./m2,Franken pro Quadratmeter,
198,Uster,"Bau und Immobilien","Immobilienhandel","Baulandpreis",477,"Baulandpreis Modell (Median) [Fr./m2]",2012,969,Fr./m2,Franken pro Quadratmeter,
